STT,Thời gian,Ngày tháng,ÁP LỰC 1,TỔNG LƯU LƯỢNG 1,Tiêu thụ,LƯU LƯỢNG TỨC THỜI 1
1,01:00:00,01/01/2024 1:00:00 SA,2.6,451897.0,0,0.0
2,02:00:00,01/01/2024 2:00:00 SA,2.3,451900.1,3.1,3.1
3,03:00:00,01/01/2024 3:00:00 SA,2.4,451902.8,2.7,2.7
4,04:00:00,01/01/2024 4:00:00 SA,2.4,451905.5,2.7,2.6
5,05:00:00,01/01/2024 5:00:00 SA,2.4,451908.5,3.0,3.0
6,06:00:00,01/01/2024 6:00:00 SA,2.5,451913.9,5.4,5.2
7,07:00:00,01/01/2024 7:00:00 SA,2.5,451922.9,9.0,8.5
8,08:00:00,01/01/2024 8:00:00 SA,2.4,451935.5,12.6,12.5
9,09:00:00,01/01/2024 9:00:00 SA,2.7,451948.5,13.0,13.1
10,10:00:00,01/01/2024 10:00:00 SA,2.4,451959.8,11.3,11.3
11,11:00:00,01/01/2024 11:00:00 SA,2.4,451973.9,14.1,13.9
12,12:00:00,01/01/2024 12:00:00 CH,2.6,451985.9,12.0,12.4
13,13:00:00,01/01/2024 1:00:00 CH,2.4,451996.1,10.2,10.3
14,14:00:00,01/01/2024 2:00:00 CH,2.6,452003.8,7.7,7.8
15,15:00:00,01/01/2024 3:00:00 CH,2.7,452011.5,7.7,7.7
16,16:00:00,01/01/2024 4:00:00 CH,2.5,452019.9,8.4,8.3
17,17:00:00,01/01/2024 5:00:00 CH,2.6,452030.3,10.4,10.0
18,18:00:00,01/01/2024 6:00:00 CH,2.5,452044.3,14.0,13.9
19,19:00:00,01/01/2024 7:00:00 CH,2.6,452058.5,14.2,14.3
20,20:00:00,01/01/2024 8:00:00 CH,2.8,452071.3,12.8,12.9
21,21:00:00,01/01/2024 9:00:00 CH,2.7,452082.5,11.2,11.3
22,22:00:00,01/01/2024 10:00:00 CH,2.5,452091.2,8.7,9.0
23,23:00:00,01/01/2024 11:00:00 CH,2.6,452098.3,7.1,7.1
24,00:00:00,02/01/2024 12:00:00 SA,2.6,452102.8,4.5,4.8
25,01:00:00,02/01/2024 1:00:00 SA,2.4,452105.8,3.0,3.1
26,02:00:00,02/01/2024 2:00:00 SA,2.5,452108.3,2.5,2.6
27,03:00:00,02/01/2024 3:00:00 SA,2.6,452110.7,2.4,2.4
28,04:00:00,02/01/2024 4:00:00 SA,2.6,452113.4,2.7,2.6
29,05:00:00,02/01/2024 5:00:00 SA,2.3,452117.1,3.7,3.5
30,06:00:00,02/01/2024 6:00:00 SA,2.5,452124.0,6.9,6.6
31,07:00:00,02/01/2024 7:00:00 SA,2.9,452135.8,11.8,11.4
32,08:00:00,02/01/2024 8:00:00 SA,2.7,452150.0,14.2,14.3
33,09:00:00,02/01/2024 9:00:00 SA,2.3,452162.0,12.0,12.0
34,10:00:00,02/01/2024 10:00:00 SA,2.4,452173.5,11.5,11.7
35,11:00:00,02/01/2024 11:00:00 SA,2.6,452186.6,13.1,12.9
36,12:00:00,02/01/2024 12:00:00 CH,2.5,452199.2,12.6,12.8
37,13:00:00,02/01/2024 1:00:00 CH,2.4,452211.0,11.8,12.0
38,14:00:00,02/01/2024 2:00:00 CH,2.4,452219.7,8.7,8.7
39,15:00:00,02/01/2024 3:00:00 CH,2.4,452228.7,9.0,9.0
40,16:00:00,02/01/2024 4:00:00 CH,2.5,452238.3,9.6,9.7
41,17:00:00,02/01/2024 5:00:00 CH,2.6,452248.2,9.9,9.7
42,18:00:00,02/01/2024 6:00:00 CH,2.3,452262.6,14.4,13.8
43,19:00:00,02/01/2024 7:00:00 CH,2.4,452279.4,16.8,17.0
44,20:00:00,02/01/2024 8:00:00 CH,2.6,452294.6,15.2,15.5
45,21:00:00,02/01/2024 9:00:00 CH,2.6,452307.6,13.0,13.1
46,22:00:00,02/01/2024 10:00:00 CH,2.4,452317.7,10.1,10.4
47,23:00:00,02/01/2024 11:00:00 CH,2.8,452326.2,8.5,8.5
48,00:00:00,03/01/2024 12:00:00 SA,2.7,452331.2,5.0,5.4
49,01:00:00,03/01/2024 1:00:00 SA,2.6,452334.3,3.1,3.3
50,02:00:00,03/01/2024 2:00:00 SA,2.6,452337.0,2.7,2.7
51,03:00:00,03/01/2024 3:00:00 SA,2.6,452339.6,2.6,2.5
52,04:00:00,03/01/2024 4:00:00 SA,2.7,452342.3,2.7,2.7
53,05:00:00,03/01/2024 5:00:00 SA,2.7,452345.9,3.6,3.4
54,06:00:00,03/01/2024 6:00:00 SA,2.5,452352.2,6.3,6.0
55,07:00:00,03/01/2024 7:00:00 SA,2.7,452364.3,12.1,11.8
56,08:00:00,03/01/2024 8:00:00 SA,2.6,452375.8,11.5,11.8
57,09:00:00,03/01/2024 9:00:00 SA,2.4,452386.3,10.5,10.6
58,10:00:00,03/01/2024 10:00:00 SA,2.6,452396.1,9.8,9.8
59,11:00:00,03/01/2024 11:00:00 SA,2.5,452408.7,12.6,12.3
60,12:00:00,03/01/2024 12:00:00 CH,2.8,452419.5,10.8,10.8
61,13:00:00,03/01/2024 1:00:00 CH,2.5,452428.2,8.7,9.2
62,14:00:00,03/01/2024 2:00:00 CH,2.6,452435.5,7.3,7.3
63,15:00:00,03/01/2024 3:00:00 CH,2.5,452442.9,7.4,7.3
64,16:00:00,03/01/2024 4:00:00 CH,2.4,452451.7,8.8,8.7
65,17:00:00,03/01/2024 5:00:00 CH,2.3,452461.5,9.8,9.5
66,18:00:00,03/01/2024 6:00:00 CH,2.3,452474.8,13.3,13.0
67,19:00:00,03/01/2024 7:00:00 CH,2.6,452491.1,16.3,16.2
68,20:00:00,03/01/2024 8:00:00 CH,2.5,452505.3,14.2,14.5
69,21:00:00,03/01/2024 9:00:00 CH,2.9,452516.9,11.6,11.9
70,22:00:00,03/01/2024 10:00:00 CH,2.4,452525.1,8.2,8.3
71,23:00:00,03/01/2024 11:00:00 CH,2.7,452532.1,7.0,7.3
72,00:00:00,04/01/2024 12:00:00 SA,2.7,452536.4,4.3,4.4
73,01:00:00,04/01/2024 1:00:00 SA,2.6,452539.0,2.6,2.7
74,02:00:00,04/01/2024 2:00:00 SA,2.6,452541.3,2.3,2.3
75,03:00:00,04/01/2024 3:00:00 SA,2.5,452543.4,2.1,2.2
76,04:00:00,04/01/2024 4:00:00 SA,2.5,452545.6,2.2,2.2
77,05:00:00,04/01/2024 5:00:00 SA,2.4,452548.9,3.3,3.1
78,06:00:00,04/01/2024 6:00:00 SA,2.7,452555.1,6.2,5.9
79,07:00:00,04/01/2024 7:00:00 SA,2.6,452567.4,12.3,12.0
80,08:00:00,04/01/2024 8:00:00 SA,2.5,452580.5,13.1,13.0
81,09:00:00,04/01/2024 9:00:00 SA,2.6,452591.7,11.2,11.5
82,10:00:00,04/01/2024 10:00:00 SA,2.5,452601.8,10.1,10.2
83,11:00:00,04/01/2024 11:00:00 SA,2.5,452613.7,11.9,11.7
84,12:00:00,04/01/2024 12:00:00 CH,2.6,452626.1,12.4,12.5
85,13:00:00,04/01/2024 1:00:00 CH,2.6,452636.4,10.3,10.7
86,14:00:00,04/01/2024 2:00:00 CH,2.5,452644.1,7.7,7.9
87,15:00:00,04/01/2024 3:00:00 CH,2.4,452651.1,7.0,6.9
88,16:00:00,04/01/2024 4:00:00 CH,2.4,452659.9,8.8,8.8
89,17:00:00,04/01/2024 5:00:00 CH,2.5,452669.8,9.9,9.8
90,18:00:00,04/01/2024 6:00:00 CH,2.3,452683.1,13.3,12.5
91,19:00:00,04/01/2024 7:00:00 CH,2.5,452699.4,16.3,16.7
92,20:00:00,04/01/2024 8:00:00 CH,2.7,452713.0,13.6,13.8
93,21:00:00,04/01/2024 9:00:00 CH,2.6,452724.9,11.9,12.1
94,22:00:00,04/01/2024 10:00:00 CH,2.5,452734.4,9.5,9.6
95,23:00:00,04/01/2024 11:00:00 CH,2.7,452742.6,8.2,8.4
96,00:00:00,05/01/2024 12:00:00 SA,2.6,452747.8,5.2,5.4
97,01:00:00,05/01/2024 1:00:00 SA,2.6,452751.0,3.2,3.4
98,02:00:00,05/01/2024 2:00:00 SA,2.5,452753.8,2.8,2.8
99,03:00:00,05/01/2024 3:00:00 SA,2.6,452756.4,2.6,2.6
100,04:00:00,05/01/2024 4:00:00 SA,2.6,452759.2,2.8,2.7
101,05:00:00,05/01/2024 5:00:00 SA,2.3,452763.3,4.1,3.9
102,06:00:00,05/01/2024 6:00:00 SA,2.5,452770.3,7.0,6.8
103,07:00:00,05/01/2024 7:00:00 SA,2.8,452782.8,12.5,12.1
104,08:00:00,05/01/2024 8:00:00 SA,2.7,452796.5,13.7,14.1
105,09:00:00,05/01/2024 9:00:00 SA,2.3,452806.5,10.0,9.9
106,10:00:00,05/01/2024 10:00:00 SA,2.7,452818.2,11.7,11.4
107,11:00:00,05/01/2024 11:00:00 SA,2.7,452830.6,12.4,12.6
108,12:00:00,05/01/2024 12:00:00 CH,2.5,452843.1,12.5,12.5
109,13:00:00,05/01/2024 1:00:00 CH,2.5,452853.3,10.2,10.6
110,14:00:00,05/01/2024 2:00:00 CH,2.7,452861.4,8.1,8.3
111,15:00:00,05/01/2024 3:00:00 CH,2.3,452868.7,7.3,7.1
112,16:00:00,05/01/2024 4:00:00 CH,2.4,452877.6,8.9,9.0
113,17:00:00,05/01/2024 5:00:00 CH,2.5,452887.6,10.0,9.8
114,18:00:00,05/01/2024 6:00:00 CH,2.3,452900.8,13.2,12.9
115,19:00:00,05/01/2024 7:00:00 CH,2.4,452916.5,15.7,15.6
116,20:00:00,05/01/2024 8:00:00 CH,2.6,452932.0,15.5,15.6
117,21:00:00,05/01/2024 9:00:00 CH,2.9,452944.6,12.6,13.0
118,22:00:00,05/01/2024 10:00:00 CH,2.6,452954.8,10.2,10.5
119,23:00:00,05/01/2024 11:00:00 CH,2.3,452962.5,7.7,7.9
120,00:00:00,06/01/2024 12:00:00 SA,2.6,452967.3,4.8,4.9
121,01:00:00,06/01/2024 1:00:00 SA,2.5,452970.2,2.9,3.0
122,02:00:00,06/01/2024 2:00:00 SA,2.2,452972.5,2.3,2.4
123,03:00:00,06/01/2024 3:00:00 SA,2.5,452974.7,2.2,2.2
124,04:00:00,06/01/2024 4:00:00 SA,2.4,452977.0,2.3,2.3
125,05:00:00,06/01/2024 5:00:00 SA,2.2,452980.5,3.5,3.3
126,06:00:00,06/01/2024 6:00:00 SA,2.4,452986.6,6.1,5.9
127,07:00:00,06/01/2024 7:00:00 SA,2.6,452997.6,11.0,10.6
128,08:00:00,06/01/2024 8:00:00 SA,2.7,453010.7,13.1,13.3
129,09:00:00,06/01/2024 9:00:00 SA,2.6,453022.2,11.5,11.4
130,10:00:00,06/01/2024 10:00:00 SA,2.6,453032.9,10.7,10.9
131,11:00:00,06/01/2024 11:00:00 SA,2.9,453043.7,10.8,10.8
132,12:00:00,06/01/2024 12:00:00 CH,2.8,453055.3,11.6,11.5
133,13:00:00,06/01/2024 1:00:00 CH,2.7,453065.2,9.9,10.3
134,14:00:00,06/01/2024 2:00:00 CH,2.7,453072.7,7.5,7.6
135,15:00:00,06/01/2024 3:00:00 CH,2.3,453081.4,8.7,8.5
136,16:00:00,06/01/2024 4:00:00 CH,2.5,453091.4,10.0,9.8
137,17:00:00,06/01/2024 5:00:00 CH,2.8,453101.2,9.8,9.9
138,18:00:00,06/01/2024 6:00:00 CH,2.3,453115.8,14.6,14.2
139,19:00:00,06/01/2024 7:00:00 CH,2.6,453132.3,16.5,16.6
140,20:00:00,06/01/2024 8:00:00 CH,2.8,453146.0,13.7,13.9
141,21:00:00,06/01/2024 9:00:00 CH,2.6,453157.0,11.0,11.4
142,22:00:00,06/01/2024 10:00:00 CH,2.4,453167.0,10.0,9.9
143,23:00:00,06/01/2024 11:00:00 CH,2.4,453175.0,8.0,8.4
144,00:00:00,07/01/2024 12:00:00 SA,2.5,453180.7,5.7,5.9
145,01:00:00,07/01/2024 1:00:00 SA,2.6,453184.5,3.8,3.9
146,02:00:00,07/01/2024 2:00:00 SA,2.5,453187.4,2.9,3.0
147,03:00:00,07/01/2024 3:00:00 SA,2.4,453189.6,2.2,2.2
148,04:00:00,07/01/2024 4:00:00 SA,2.4,453191.8,2.2,2.2
149,05:00:00,07/01/2024 5:00:00 SA,2.2,453194.8,3.0,2.9
150,06:00:00,07/01/2024 6:00:00 SA,2.4,453200.7,5.9,5.6
151,07:00:00,07/01/2024 7:00:00 SA,2.6,453210.1,9.4,9.0
152,08:00:00,07/01/2024 8:00:00 SA,2.5,453223.3,13.2,13.1
153,09:00:00,07/01/2024 9:00:00 SA,2.8,453235.1,11.8,12.0
154,10:00:00,07/01/2024 10:00:00 SA,2.8,453246.6,11.5,11.6
155,11:00:00,07/01/2024 11:00:00 SA,2.6,453258.6,12.0,12.0
156,12:00:00,07/01/2024 12:00:00 CH,2.7,453269.8,11.2,11.4
157,13:00:00,07/01/2024 1:00:00 CH,2.6,453279.3,9.5,9.5
158,14:00:00,07/01/2024 2:00:00 CH,2.6,453287.0,7.7,7.9
159,15:00:00,07/01/2024 3:00:00 CH,2.7,453295.2,8.2,8.0
160,16:00:00,07/01/2024 4:00:00 CH,2.7,453304.6,9.4,9.4
161,17:00:00,07/01/2024 5:00:00 CH,2.5,453314.8,10.2,10.0
162,18:00:00,07/01/2024 6:00:00 CH,2.5,453328.5,13.7,13.5
163,19:00:00,07/01/2024 7:00:00 CH,2.5,453343.7,15.2,15.4
164,20:00:00,07/01/2024 8:00:00 CH,2.7,453357.3,13.6,13.6
165,21:00:00,07/01/2024 9:00:00 CH,3.0,453368.5,11.2,11.5
166,22:00:00,07/01/2024 10:00:00 CH,2.6,453378.2,9.7,9.9
167,23:00:00,07/01/2024 11:00:00 CH,2.5,453385.4,7.2,7.4
168,00:00:00,08/01/2024 12:00:00 SA,2.4,453389.3,3.9,4.1
169,01:00:00,08/01/2024 1:00:00 SA,2.6,453392.1,2.8,2.9
170,02:00:00,08/01/2024 2:00:00 SA,2.4,453394.4,2.3,2.4
171,03:00:00,08/01/2024 3:00:00 SA,2.5,453396.6,2.2,2.2
172,04:00:00,08/01/2024 4:00:00 SA,2.5,453399.0,2.4,2.4
173,05:00:00,08/01/2024 5:00:00 SA,2.3,453402.4,3.4,3.2
174,06:00:00,08/01/2024 6:00:00 SA,2.4,453408.9,6.5,6.2
175,07:00:00,08/01/2024 7:00:00 SA,2.8,453421.4,12.5,12.2
176,08:00:00,08/01/2024 8:00:00 SA,2.6,453434.8,13.4,13.0
177,09:00:00,08/01/2024 9:00:00 SA,2.3,453447.0,12.2,12.6
178,10:00:00,08/01/2024 10:00:00 SA,2.5,453459.1,12.1,12.2
179,11:00:00,08/01/2024 11:00:00 SA,2.7,453472.2,13.1,12.9
180,12:00:00,08/01/2024 12:00:00 CH,2.6,453485.2,13.0,13.3
181,13:00:00,08/01/2024 1:00:00 CH,2.5,453495.3,10.1,10.4
182,14:00:00,08/01/2024 2:00:00 CH,2.8,453503.1,7.8,7.8
183,15:00:00,08/01/2024 3:00:00 CH,2.7,453510.7,7.6,7.5
184,16:00:00,08/01/2024 4:00:00 CH,2.7,453519.4,8.7,8.7
185,17:00:00,08/01/2024 5:00:00 CH,2.8,453529.3,9.9,9.8
186,18:00:00,08/01/2024 6:00:00 CH,2.3,453542.7,13.4,12.8
187,19:00:00,08/01/2024 7:00:00 CH,2.4,453557.4,14.7,14.9
188,20:00:00,08/01/2024 8:00:00 CH,2.6,453572.0,14.6,14.7
189,21:00:00,08/01/2024 9:00:00 CH,2.6,453584.0,12.0,12.3
190,22:00:00,08/01/2024 10:00:00 CH,2.2,453593.0,9.0,9.1
191,23:00:00,08/01/2024 11:00:00 CH,2.2,453600.4,7.4,7.7
192,00:00:00,09/01/2024 12:00:00 SA,2.2,453604.6,4.2,4.4
193,01:00:00,09/01/2024 1:00:00 SA,2.3,453607.1,2.5,2.6
194,02:00:00,09/01/2024 2:00:00 SA,2.3,453609.3,2.2,2.3
195,03:00:00,09/01/2024 3:00:00 SA,2.3,453611.4,2.1,2.1
196,04:00:00,09/01/2024 4:00:00 SA,2.4,453613.6,2.2,2.2
197,05:00:00,09/01/2024 5:00:00 SA,2.2,453616.8,3.2,3.0
198,06:00:00,09/01/2024 6:00:00 SA,2.6,453623.9,7.1,6.8
199,07:00:00,09/01/2024 7:00:00 SA,2.4,453636.8,12.9,12.5
200,08:00:00,09/01/2024 8:00:00 SA,2.8,453650.4,13.6,13.7
201,09:00:00,09/01/2024 9:00:00 SA,2.6,453660.9,10.5,10.7
202,10:00:00,09/01/2024 10:00:00 SA,2.5,453671.7,10.8,10.9
203,11:00:00,09/01/2024 11:00:00 SA,2.7,453683.4,11.7,11.6
204,12:00:00,09/01/2024 12:00:00 CH,2.5,453695.3,11.9,12.0
205,13:00:00,09/01/2024 1:00:00 CH,2.5,453704.6,9.3,9.6
206,14:00:00,09/01/2024 2:00:00 CH,2.7,453712.5,7.9,7.8
207,15:00:00,09/01/2024 3:00:00 CH,2.5,453720.8,8.3,8.3
208,16:00:00,09/01/2024 4:00:00 CH,2.7,453729.6,8.8,8.8
209,17:00:00,09/01/2024 5:00:00 CH,2.7,453740.0,10.4,10.2
210,18:00:00,09/01/2024 6:00:00 CH,2.6,453752.5,12.5,12.4
211,19:00:00,09/01/2024 7:00:00 CH,2.5,453769.2,16.7,16.6
212,20:00:00,09/01/2024 8:00:00 CH,2.5,453784.3,15.1,15.3
213,21:00:00,09/01/2024 9:00:00 CH,2.6,453798.9,14.6,14.6
214,22:00:00,09/01/2024 10:00:00 CH,2.8,453809.0,10.1,10.8
215,23:00:00,09/01/2024 11:00:00 CH,2.8,453817.1,8.1,8.1
216,00:00:00,10/01/2024 12:00:00 SA,2.6,453821.6,4.5,4.8
217,01:00:00,10/01/2024 1:00:00 SA,2.6,453824.4,2.8,2.8
218,02:00:00,10/01/2024 2:00:00 SA,2.7,453826.9,2.5,2.5
219,03:00:00,10/01/2024 3:00:00 SA,2.6,453829.1,2.2,2.2
220,04:00:00,10/01/2024 4:00:00 SA,2.5,453831.5,2.4,2.3
221,05:00:00,10/01/2024 5:00:00 SA,2.5,453834.9,3.4,3.4
222,06:00:00,10/01/2024 6:00:00 SA,2.7,453841.7,6.8,6.5
223,07:00:00,10/01/2024 7:00:00 SA,2.7,453854.0,12.3,11.9
224,08:00:00,10/01/2024 8:00:00 SA,2.8,453865.8,11.8,11.9
225,09:00:00,10/01/2024 9:00:00 SA,2.6,453876.9,11.1,11.5
226,10:00:00,10/01/2024 10:00:00 SA,2.5,453886.8,9.9,9.6
227,11:00:00,10/01/2024 11:00:00 SA,2.6,453897.4,10.6,8.5
228,12:00:00,10/01/2024 12:00:00 CH,2.5,453909.3,11.9,12.0
229,13:00:00,10/01/2024 1:00:00 CH,2.4,453919.4,10.1,10.1
230,14:00:00,10/01/2024 2:00:00 CH,2.5,453927.7,8.3,8.4
231,15:00:00,10/01/2024 3:00:00 CH,2.4,453934.8,7.1,7.1
232,16:00:00,10/01/2024 4:00:00 CH,2.6,453942.9,8.1,8.2
233,17:00:00,10/01/2024 5:00:00 CH,2.7,453952.1,9.2,9.0
234,18:00:00,10/01/2024 6:00:00 CH,2.5,453966.3,14.2,13.7
235,19:00:00,10/01/2024 7:00:00 CH,2.4,453981.5,15.2,15.4
236,20:00:00,10/01/2024 8:00:00 CH,2.4,453995.6,14.1,14.2
237,21:00:00,10/01/2024 9:00:00 CH,2.7,454007.9,12.3,12.4
238,22:00:00,10/01/2024 10:00:00 CH,2.5,454017.5,9.6,10.1
239,23:00:00,10/01/2024 11:00:00 CH,2.3,454024.9,7.4,7.5
240,00:00:00,11/01/2024 12:00:00 SA,2.4,454029.4,4.5,4.7
241,01:00:00,11/01/2024 1:00:00 SA,2.5,454032.0,2.6,2.7
242,02:00:00,11/01/2024 2:00:00 SA,2.5,454034.1,2.1,2.2
243,03:00:00,11/01/2024 3:00:00 SA,2.6,454036.1,2.0,2.1
244,04:00:00,11/01/2024 4:00:00 SA,2.5,454038.8,2.7,2.6
245,05:00:00,11/01/2024 5:00:00 SA,2.4,454042.2,3.4,3.3
246,06:00:00,11/01/2024 6:00:00 SA,2.3,454047.9,5.7,5.5
247,07:00:00,11/01/2024 7:00:00 SA,2.8,454059.8,11.9,11.5
248,08:00:00,11/01/2024 8:00:00 SA,2.9,454071.5,11.7,11.9
249,09:00:00,11/01/2024 9:00:00 SA,2.6,454082.1,10.6,10.6
250,10:00:00,11/01/2024 10:00:00 SA,2.4,454092.5,10.4,10.4
251,11:00:00,11/01/2024 11:00:00 SA,2.3,454103.7,11.2,11.0
252,12:00:00,11/01/2024 12:00:00 CH,2.4,454115.6,11.9,12.0
253,13:00:00,11/01/2024 1:00:00 CH,2.2,454126.2,10.6,11.1
254,14:00:00,11/01/2024 2:00:00 CH,2.2,454133.3,7.1,7.2
255,15:00:00,11/01/2024 3:00:00 CH,2.5,454139.7,6.4,6.3
256,16:00:00,11/01/2024 4:00:00 CH,2.8,454147.3,7.6,7.6
257,17:00:00,11/01/2024 5:00:00 CH,2.6,454155.9,8.6,8.3
258,18:00:00,11/01/2024 6:00:00 CH,2.5,454168.0,12.1,12.0
259,19:00:00,11/01/2024 7:00:00 CH,2.5,454183.0,15.0,14.9
260,20:00:00,11/01/2024 8:00:00 CH,2.7,454197.1,14.1,14.3
261,21:00:00,11/01/2024 9:00:00 CH,2.9,454207.5,10.4,10.6
262,22:00:00,11/01/2024 10:00:00 CH,2.7,454216.4,8.9,9.1
263,23:00:00,11/01/2024 11:00:00 CH,2.5,454222.9,6.5,6.6
264,00:00:00,12/01/2024 12:00:00 SA,2.3,454227.8,4.9,4.9
265,01:00:00,12/01/2024 1:00:00 SA,2.4,454230.7,2.9,3.1
266,02:00:00,12/01/2024 2:00:00 SA,2.4,454233.2,2.5,2.5
267,03:00:00,12/01/2024 3:00:00 SA,2.3,454235.4,2.2,2.2
268,04:00:00,12/01/2024 4:00:00 SA,2.5,454237.8,2.4,2.3
269,05:00:00,12/01/2024 5:00:00 SA,2.3,454241.0,3.2,3.1
270,06:00:00,12/01/2024 6:00:00 SA,2.6,454247.1,6.1,5.7
271,07:00:00,12/01/2024 7:00:00 SA,2.6,454258.7,11.6,11.3
272,08:00:00,12/01/2024 8:00:00 SA,2.8,454270.7,12.0,12.1
273,09:00:00,12/01/2024 9:00:00 SA,2.7,454280.1,9.4,9.6
274,10:00:00,12/01/2024 10:00:00 SA,2.4,454289.4,9.3,9.1
275,11:00:00,12/01/2024 11:00:00 SA,2.5,454300.5,11.1,11.1
276,12:00:00,12/01/2024 12:00:00 CH,2.5,454312.6,12.1,12.2
277,13:00:00,12/01/2024 1:00:00 CH,2.7,454321.6,9.0,9.2
278,14:00:00,12/01/2024 2:00:00 CH,2.6,454329.2,7.6,7.7
279,15:00:00,12/01/2024 3:00:00 CH,2.4,454336.3,7.1,7.1
280,16:00:00,12/01/2024 4:00:00 CH,2.3,454344.2,7.9,7.9
281,17:00:00,12/01/2024 5:00:00 CH,2.8,454354.3,10.1,9.8
282,18:00:00,12/01/2024 6:00:00 CH,2.7,454366.9,12.6,12.4
283,19:00:00,12/01/2024 7:00:00 CH,2.6,454382.0,15.1,14.8
284,20:00:00,12/01/2024 8:00:00 CH,2.7,454395.8,13.8,14.2
285,21:00:00,12/01/2024 9:00:00 CH,2.8,454406.3,10.5,10.8
286,22:00:00,12/01/2024 10:00:00 CH,2.6,454415.4,9.1,9.1
287,23:00:00,12/01/2024 11:00:00 CH,2.8,454422.3,6.9,7.3
288,00:00:00,13/01/2024 12:00:00 SA,2.8,454427.0,4.7,4.9
289,01:00:00,13/01/2024 1:00:00 SA,2.9,454430.0,3.0,3.0
290,02:00:00,13/01/2024 2:00:00 SA,2.5,454432.3,2.3,2.3
291,03:00:00,13/01/2024 3:00:00 SA,2.5,454434.4,2.1,2.2
292,04:00:00,13/01/2024 4:00:00 SA,2.6,454436.9,2.5,2.5
293,05:00:00,13/01/2024 5:00:00 SA,2.3,454440.0,3.1,3.0
294,06:00:00,13/01/2024 6:00:00 SA,2.8,454445.8,5.8,5.4
295,07:00:00,13/01/2024 7:00:00 SA,2.8,454456.5,10.7,10.7
296,08:00:00,13/01/2024 8:00:00 SA,2.8,454468.3,11.8,11.8
297,09:00:00,13/01/2024 9:00:00 SA,3.1,454478.8,10.5,10.6
298,10:00:00,13/01/2024 10:00:00 SA,2.9,454488.4,9.6,9.6
299,11:00:00,13/01/2024 11:00:00 SA,2.8,454498.2,9.8,9.8
300,12:00:00,13/01/2024 12:00:00 CH,2.8,454508.6,10.4,10.3
301,13:00:00,13/01/2024 1:00:00 CH,2.9,454517.9,9.3,9.5
302,14:00:00,13/01/2024 2:00:00 CH,2.8,454524.2,6.3,6.5
303,15:00:00,13/01/2024 3:00:00 CH,2.7,454530.9,6.7,6.6
304,16:00:00,13/01/2024 4:00:00 CH,2.7,454538.7,7.8,7.7
305,17:00:00,13/01/2024 5:00:00 CH,2.0,454548.5,9.8,9.8
306,18:00:00,13/01/2024 6:00:00 CH,2.3,454560.6,12.1,11.9
307,19:00:00,13/01/2024 7:00:00 CH,2.6,454573.9,13.3,13.4
308,20:00:00,13/01/2024 8:00:00 CH,2.5,454586.0,12.1,12.1
309,21:00:00,13/01/2024 9:00:00 CH,1.7,454596.2,10.2,10.4
310,22:00:00,13/01/2024 10:00:00 CH,1.7,454604.1,7.9,8.1
311,23:00:00,13/01/2024 11:00:00 CH,2.4,454611.8,7.7,7.8
312,00:00:00,14/01/2024 12:00:00 SA,2.6,454616.3,4.5,4.8
313,01:00:00,14/01/2024 1:00:00 SA,2.6,454619.2,2.9,2.9
314,02:00:00,14/01/2024 2:00:00 SA,2.6,454621.6,2.4,2.4
315,03:00:00,14/01/2024 3:00:00 SA,2.7,454623.8,2.2,2.1
316,04:00:00,14/01/2024 4:00:00 SA,2.7,454626.2,2.4,2.4
317,05:00:00,14/01/2024 5:00:00 SA,2.5,454629.1,2.9,2.8
318,06:00:00,14/01/2024 6:00:00 SA,2.7,454634.4,5.3,5.1
319,07:00:00,14/01/2024 7:00:00 SA,2.7,454641.7,7.3,7.2
320,08:00:00,14/01/2024 8:00:00 SA,2.4,454651.3,9.6,9.4
321,09:00:00,14/01/2024 9:00:00 SA,2.6,454661.9,10.6,10.5
322,10:00:00,14/01/2024 10:00:00 SA,2.6,454672.6,10.7,10.9
323,11:00:00,14/01/2024 11:00:00 SA,2.3,454685.0,12.4,12.2
324,12:00:00,14/01/2024 12:00:00 CH,2.4,454696.4,11.4,11.6
325,13:00:00,14/01/2024 1:00:00 CH,2.9,454706.7,10.3,10.4
326,14:00:00,14/01/2024 2:00:00 CH,3.1,454714.8,8.1,8.4
327,15:00:00,14/01/2024 3:00:00 CH,2.7,454722.8,8.0,7.8
328,16:00:00,14/01/2024 4:00:00 CH,2.9,454732.3,9.5,9.4
329,17:00:00,14/01/2024 5:00:00 CH,1.7,454744.5,12.2,12.2
330,18:00:00,14/01/2024 6:00:00 CH,2.1,454757.9,13.4,13.0
331,19:00:00,14/01/2024 7:00:00 CH,2.5,454772.8,14.9,15.0
332,20:00:00,14/01/2024 8:00:00 CH,2.3,454785.6,12.8,13.1
333,21:00:00,14/01/2024 9:00:00 CH,2.5,454796.0,10.4,10.6
334,22:00:00,14/01/2024 10:00:00 CH,2.6,454805.5,9.5,9.6
335,23:00:00,14/01/2024 11:00:00 CH,2.8,454813.2,7.7,7.9
336,00:00:00,15/01/2024 12:00:00 SA,2.6,454817.8,4.6,4.7
337,01:00:00,15/01/2024 1:00:00 SA,2.7,454820.4,2.6,2.7
338,02:00:00,15/01/2024 2:00:00 SA,2.6,454822.7,2.3,2.3
339,03:00:00,15/01/2024 3:00:00 SA,2.6,454825.0,2.3,2.3
